well,date,gas_mmcf,water_bbl,prod_days,choke_64ths,whfp_psig,line_pressure_psig,bhp_psig
M-56-HRL,2021-05-01,111.89,794.214,31.0,64.0,317.3,241.5,
M-56-HRL,2021-06-01,105.898,751.667,30.0,64.0,260.8,251.3,
M-56-HRL,2021-07-01,114.535,798.143,31.0,64.0,272.1,258.3,
M-56-HRL,2021-08-01,115.945,807.952,31.0,64.0,267.4,254.7,
M-56-HRL,2021-09-01,103.58,721.857,30.0,64.0,267.4,261.7,
M-56-HRL,2021-10-01,115.587,805.5,31.0,64.0,248.9,224.5,
M-56-HRL,2021-11-01,106.515,742.405,30.0,64.0,265.2,255.9,
M-56-HRL,2021-12-01,116.337,810.524,30.0,64.0,238.9,218.5,
M-56-HRL,2022-01-01,116.556,812.071,31.0,64.0,239.4,223.5,
M-56-HRL,2022-02-01,101.305,706.048,28.0,64.0,258.2,244.9,
M-56-HRL,2022-03-01,118.564,826.095,31.0,64.0,247.0,238.1,
M-56-HRL,2022-04-01,115.718,806.31,30.0,64.0,219.0,207.5,
M-56-HRL,2022-05-01,121.245,844.667,31.0,64.0,213.1,201.4,
M-56-HRL,2022-06-01,113.276,815.643,30.0,64.0,231.5,213.9,
M-56-HRL,2022-07-01,102.744,736.929,31.0,64.0,262.5,254.6,
M-56-HRL,2022-08-01,115.817,806.976,31.0,64.0,212.7,201.2,
M-56-HRL,2022-09-01,103.312,719.857,28.0,64.0,215.5,204.2,
M-56-HRL,2022-10-01,103.993,920.881,31.0,64.0,240.2,231.7,
M-56-HRL,2022-11-01,96.994,858.905,30.0,64.0,254.7,247.6,
M-56-HRL,2022-12-01,115.677,1024.167,31.0,64.0,224.1,209.2,
M-56-HRL,2023-01-01,115.774,1024.905,31.0,64.0,226.9,210.2,
M-56-HRL,2023-02-01,101.061,894.881,28.0,64.0,204.7,194.0,
M-56-HRL,2023-03-01,91.896,813.714,26.0,64.0,226.6,210.4,
M-56-HRL,2023-04-01,,,,,213.3,92.4,
M-56-HRL,2023-05-01,99.272,878.857,31.0,64.0,224.7,204.9,
M-56-HRL,2023-06-01,108.444,960.071,30.0,64.0,206.2,193.1,
M-56-HRL,2023-07-01,111.048,983.143,31.0,64.0,202.6,191.7,
M-56-HRL,2023-08-01,109.188,966.714,31.0,64.0,202.4,188.2,
M-56-HRL,2023-09-01,102.095,898.833,30.0,64.0,201.5,188.9,
M-56-HRL,2023-10-01,74.74,661.548,22.0,64.0,211.5,202.0,
M-56-HRL,2023-11-01,98.041,1174.571,30.0,64.0,223.9,212.0,
M-56-HRL,2023-12-01,101.031,1196.024,31.0,64.0,227.3,212.5,
M-56-HRL,2024-01-01,103.223,1221.952,31.0,64.0,209.1,194.0,
M-56-HRL,2024-02-01,97.499,1154.214,29.0,64.0,205.5,195.7,
M-56-HRL,2024-03-01,101.025,1195.952,31.0,64.0,219.5,211.2,
M-56-HRL,2024-04-01,98.565,1166.833,30.0,64.0,211.8,202.5,
M-56-HRL,2024-05-01,54.428,644.333,19.0,64.0,236.0,229.6,
M-56-HRL,2024-06-01,57.622,682.143,16.0,64.0,432.6,,
M-56-HRL,2024-07-01,102.732,1216.143,31.0,64.0,215.1,196.8,
M-56-HRL,2024-08-01,98.88,1170.548,31.0,64.0,216.7,202.1,
M-56-HRL,2024-09-01,88.747,1050.595,30.0,64.0,206.3,188.5,
M-56-HRL,2024-10-01,91.598,1084.357,31.0,64.0,194.7,185.6,
M-56-HRL,2024-11-01,90.408,1070.262,30.0,64.0,206.0,192.5,
M-56-HRL,2024-12-01,93.913,1111.762,31.0,64.0,209.3,196.0,
M-56-HRL,2025-01-01,96.117,1137.833,31.0,64.0,207.8,193.0,
M-56-HRL,2025-02-01,81.662,966.714,28.0,64.0,216.5,198.2,
M-56-HRL,2025-03-01,95.089,1125.667,31.0,64.0,192.9,182.5,
M-56-HRL,2025-04-01,89.32,1057.381,30.0,64.0,193.0,180.0,
M-56-HRL,2025-05-01,94.923,1123.714,31.0,64.0,198.1,188.6,
M-56-HRL,2025-06-01,90.273,1068.667,30.0,64.0,199.8,185.9,
M-57-HRL,1993-07-01,42.456,0.0,,,,,
M-57-HRL,1993-08-01,220.991,0.0,,,,,987.0
M-57-HRL,1993-09-01,209.685,0.0,,,,,
M-57-HRL,1993-10-01,385.108,0.0,,,,,
M-57-HRL,1993-11-01,431.742,0.0,,,,,
M-57-HRL,1993-12-01,402.628,0.0,,,,,
M-57-HRL,1994-01-01,200.783,0.0,,,,,
M-57-HRL,1994-02-01,176.865,0.0,,,,,
M-57-HRL,1994-03-01,202.95,0.0,,,,,
M-57-HRL,1994-04-01,194.088,0.0,,,,,
M-57-HRL,1994-05-01,203.613,0.0,,,,,
M-57-HRL,1994-06-01,181.811,0.0,,,,,
M-57-HRL,1994-07-01,172.63,0.0,,,,,967.0
M-57-HRL,1994-08-01,175.536,0.0,,,,,
M-57-HRL,1994-09-01,160.13,0.0,,,,,
M-57-HRL,1994-10-01,168.965,0.0,,,,,
M-57-HRL,1994-11-01,186.383,0.0,,,,,
M-57-HRL,1994-12-01,158.211,0.0,,,,,
M-57-HRL,1995-01-01,157.931,0.0,,,773.8,,
M-57-HRL,1995-02-01,162.547,0.0,,,772.5,,
M-57-HRL,1995-03-01,198.382,0.0,,,,,
M-57-HRL,1995-04-01,191.251,0.0,,,754.5,,
M-57-HRL,1995-05-01,213.123,0.0,,,734.8,,
M-57-HRL,1995-06-01,132.714,0.0,,,741.2,,
M-57-HRL,1995-07-01,39.786,0.0,,,764.7,,
M-57-HRL,1995-08-01,129.26,0.0,,,750.0,,
M-57-HRL,1995-09-01,177.22,0.0,,,764.2,,
M-57-HRL,1995-10-01,135.129,0.0,,,764.2,,
M-57-HRL,1995-11-01,143.136,0.0,,,786.0,,
M-57-HRL,1995-12-01,163.971,0.0,,,762.7,,
M-57-HRL,1996-01-01,151.827,0.0,,,757.5,,
M-57-HRL,1996-02-01,161.778,0.0,,,746.4,,
M-57-HRL,1996-03-01,138.829,0.0,,,,,
M-57-HRL,1996-04-01,133.363,0.0,,,780.1,,
M-57-HRL,1996-05-01,135.289,0.0,,,780.0,,
M-57-HRL,1996-06-01,121.659,0.0,,,791.5,,
M-57-HRL,1996-07-01,124.289,0.0,,,792.2,,
M-57-HRL,1996-08-01,111.756,0.0,,,784.0,,
M-57-HRL,1996-09-01,104.469,0.0,,,763.2,,
M-57-HRL,1996-10-01,101.956,0.0,,,776.5,,946.0
M-57-HRL,1996-11-01,99.901,0.0,,,776.8,,
M-57-HRL,1996-12-01,100.465,0.0,,,752.6,,
M-57-HRL,1997-01-01,123.965,0.0,,,,,
M-57-HRL,1997-02-01,121.65,0.0,,,,,
M-57-HRL,1997-03-01,133.849,0.0,,,,,
M-57-HRL,1997-04-01,142.579,0.0,,,,,
M-57-HRL,1997-05-01,152.513,0.0,,,,,
M-57-HRL,1997-06-01,152.132,0.0,,,,,
M-57-HRL,1997-07-01,152.168,0.0,,,,,
M-57-HRL,1997-08-01,144.656,0.0,,,,,920.0
M-57-HRL,1997-09-01,139.59,0.0,,,,,
M-57-HRL,1997-10-01,139.343,0.0,,,,,
M-57-HRL,1997-11-01,157.993,0.0,,,,,
M-57-HRL,1997-12-01,164.25,0.0,,,,,
M-57-HRL,1998-01-01,172.457,0.0,,,,,
M-57-HRL,1998-02-01,160.77,0.0,,,,,
M-57-HRL,1998-03-01,168.51,0.0,,,,,
M-57-HRL,1998-04-01,154.53,0.0,,,,,
M-57-HRL,1998-05-01,165.377,0.0,,,,,
M-57-HRL,1998-06-01,157.79,0.0,,,,,
M-57-HRL,1998-07-01,172.492,0.0,,,727.3,,
M-57-HRL,1998-08-01,159.425,0.0,,,,,
M-57-HRL,1998-09-01,156.019,0.0,,,,,
M-57-HRL,1998-10-01,160.788,0.0,,,,,
M-57-HRL,1998-11-01,144.918,0.0,,,,,
M-57-HRL,1998-12-01,150.957,0.0,,,,,
M-57-HRL,1999-01-01,155.412,0.0,,,,,
M-57-HRL,1999-02-01,133.15,0.0,,,726.2,,
M-57-HRL,1999-03-01,153.965,0.0,,,,,
M-57-HRL,1999-04-01,148.875,0.0,,,,,
M-57-HRL,1999-05-01,105.504,0.0,,,,,
M-57-HRL,1999-06-01,94.607,0.0,,,,,
M-57-HRL,1999-07-01,100.27,0.0,,,732.0,,
M-57-HRL,1999-08-01,107.042,0.0,,,721.3,,914.0
M-57-HRL,1999-09-01,98.824,0.0,,,,,
M-57-HRL,1999-10-01,98.37,0.0,,,722.5,,
M-57-HRL,1999-11-01,87.674,0.0,,,,,
M-57-HRL,1999-12-01,87.937,0.0,,,,,
M-57-HRL,2000-01-01,90.548,0.0,,,,,
M-57-HRL,2000-02-01,88.512,0.0,,,,,
M-57-HRL,2000-03-01,92.867,0.0,,,,,
M-57-HRL,2000-04-01,97.619,0.0,,,,,
M-57-HRL,2000-05-01,104.145,0.0,,,704.0,,
M-57-HRL,2000-06-01,105.638,0.0,,,692.4,,
M-57-HRL,2000-07-01,109.738,0.0,,,,,
M-57-HRL,2000-08-01,108.452,0.0,,,692.1,,
M-57-HRL,2000-09-01,95.843,0.0,,,,,
M-57-HRL,2000-10-01,100.675,0.0,,,,,
M-57-HRL,2000-11-01,91.711,0.0,,,698.7,,883.0
M-57-HRL,2000-12-01,101.23,0.0,,,,,
M-57-HRL,2001-01-01,100.606,0.0,,,689.4,,
M-57-HRL,2001-02-01,91.094,0.0,,,708.7,,
M-57-HRL,2001-03-01,100.203,0.0,,,700.0,,
M-57-HRL,2001-04-01,78.438,0.0,,,,,
M-57-HRL,2001-05-01,100.584,0.0,,,697.5,,
M-57-HRL,2001-06-01,98.244,0.0,,,689.9,,
M-57-HRL,2001-07-01,96.947,0.0,,,691.6,,
M-57-HRL,2001-08-01,98.354,0.0,,,689.0,,
M-57-HRL,2001-09-01,91.489,0.0,,,689.0,,
M-57-HRL,2001-10-01,93.658,0.0,,,706.6,,
M-57-HRL,2001-11-01,94.84,0.0,,,691.6,,
M-57-HRL,2001-12-01,89.069,0.0,,,678.8,,881.0
M-57-HRL,2002-01-01,95.707,0.0,,,,,
M-57-HRL,2002-02-01,94.443,0.0,,,675.3,,
M-57-HRL,2002-03-01,68.093,0.0,,,694.5,,
M-57-HRL,2002-04-01,96.156,0.0,,,678.5,,
M-57-HRL,2002-05-01,102.046,0.0,,,675.5,,
M-57-HRL,2002-06-01,95.161,0.0,,,673.4,,
M-57-HRL,2002-07-01,96.027,0.0,,,,,
M-57-HRL,2002-08-01,95.118,0.0,,,693.7,,
M-57-HRL,2002-09-01,91.494,0.0,,,,,
M-57-HRL,2002-10-01,93.584,0.0,,,679.2,,
M-57-HRL,2002-11-01,87.105,0.0,,,670.8,,847.0
M-57-HRL,2002-12-01,95.476,0.0,,,669.1,,
M-57-HRL,2003-01-01,97.741,0.0,,,664.6,,
M-57-HRL,2003-02-01,87.823,0.0,,,666.3,,
M-57-HRL,2003-03-01,93.622,0.0,,,672.2,,834.0
M-57-HRL,2003-04-01,90.487,0.0,,,672.2,,
M-57-HRL,2003-05-01,95.865,0.0,,,669.5,,
M-57-HRL,2003-06-01,86.121,0.0,,,668.6,,
M-57-HRL,2003-07-01,90.602,0.0,,,,,
M-57-HRL,2003-08-01,87.136,0.0,,,669.8,,
M-57-HRL,2003-09-01,80.977,0.0,,,,,
M-57-HRL,2003-10-01,83.984,0.0,,,,,
M-57-HRL,2003-11-01,74.512,0.0,,,,,
M-57-HRL,2003-12-01,77.573,0.0,,,,,
M-57-HRL,2004-01-01,79.219,0.0,,,668.1,,
M-57-HRL,2004-02-01,73.048,0.0,,,664.7,,
M-57-HRL,2004-03-01,76.898,0.0,,,677.2,,
M-57-HRL,2004-04-01,70.837,0.0,,,675.3,,
M-57-HRL,2004-05-01,81.208,0.0,,,674.9,,
M-57-HRL,2004-06-01,74.379,0.0,,,670.1,,
M-57-HRL,2004-07-01,78.862,0.0,,,666.8,,
M-57-HRL,2004-08-01,85.571,0.0,,,650.7,,
M-57-HRL,2004-09-01,81.899,0.0,,,655.8,,
M-57-HRL,2004-10-01,83.321,0.0,,,647.1,,
M-57-HRL,2004-11-01,74.817,0.0,,,656.0,,
M-57-HRL,2004-12-01,79.071,0.0,,,652.7,,
M-57-HRL,2005-01-01,76.325,0.0,,,656.0,,
M-57-HRL,2005-02-01,69.662,0.0,,,656.5,,
M-57-HRL,2005-03-01,78.293,0.0,,,650.5,,
M-57-HRL,2005-04-01,74.911,0.0,,,652.9,,
M-57-HRL,2005-05-01,79.559,0.0,,,642.3,,
M-57-HRL,2005-06-01,75.648,0.0,,,652.2,,
M-57-HRL,2005-07-01,79.741,0.0,,,647.7,,
M-57-HRL,2005-08-01,78.127,0.0,,,645.5,,
M-57-HRL,2005-09-01,71.054,0.0,,,645.5,,
M-57-HRL,2005-10-01,73.325,0.0,,,639.5,,
M-57-HRL,2005-11-01,68.841,0.0,,,642.6,,
M-57-HRL,2005-12-01,72.39,0.0,,,642.8,,816.0
M-57-HRL,2006-01-01,74.548,0.0,,,636.6,,795.0
M-57-HRL,2006-02-01,65.15,0.0,,,636.2,,
M-57-HRL,2006-03-01,74.982,0.0,,,643.8,,
M-57-HRL,2006-04-01,71.949,0.0,,,636.9,,
M-57-HRL,2006-05-01,77.697,0.0,,,631.7,,
M-57-HRL,2006-06-01,78.386,0.0,,,621.2,,
M-57-HRL,2006-07-01,84.197,0.0,,,626.0,,
M-57-HRL,2006-08-01,82.92,0.0,,,625.5,,
M-57-HRL,2006-09-01,79.191,0.0,,,628.6,,
M-57-HRL,2006-10-01,82.244,0.0,,,619.4,,
M-57-HRL,2006-11-01,72.627,0.0,,,618.9,,
M-57-HRL,2006-12-01,75.447,0.0,,,618.8,,
M-57-HRL,2007-01-01,78.597,0.0,,,613.5,,
M-57-HRL,2007-02-01,67.5,0.0,,,611.8,,
M-57-HRL,2007-03-01,75.618,0.0,,,614.8,,
M-57-HRL,2007-04-01,76.186,0.0,,,616.1,,
M-57-HRL,2007-05-01,83.54,0.0,,,603.3,,
M-57-HRL,2007-06-01,72.211,0.0,,,602.9,,777.0
M-57-HRL,2007-07-01,70.736,0.0,,,614.7,,
M-57-HRL,2007-08-01,74.731,0.0,,,613.2,,
M-57-HRL,2007-09-01,71.0,0.0,,,611.5,,
M-57-HRL,2007-10-01,71.502,0.0,,,608.8,,
M-57-HRL,2007-11-01,71.3,0.0,,,609.3,,
M-57-HRL,2007-12-01,78.389,0.0,,,616.6,,
M-57-HRL,2008-01-01,75.723,0.0,,,602.9,,
M-57-HRL,2008-02-01,72.253,0.0,,,603.5,,
M-57-HRL,2008-03-01,73.362,0.0,,,601.4,,
M-57-HRL,2008-04-01,76.534,0.0,,,596.7,,
M-57-HRL,2008-05-01,73.036,0.0,,,604.8,,
M-57-HRL,2008-06-01,76.319,0.0,,,579.1,,
M-57-HRL,2008-07-01,75.936,0.0,,,608.4,,765.0
M-57-HRL,2008-08-01,81.349,0.0,,,580.1,,
M-57-HRL,2008-09-01,76.749,0.0,,,586.3,,
M-57-HRL,2008-10-01,81.116,0.0,,,583.6,,
M-57-HRL,2008-11-01,80.037,0.0,,,578.6,,
M-57-HRL,2008-12-01,80.026,0.0,,,586.0,,
M-57-HRL,2009-01-01,79.942,0.0,,,582.9,,
M-57-HRL,2009-02-01,68.365,0.0,,,593.0,,
M-57-HRL,2009-03-01,69.404,0.0,,,591.6,,
M-57-HRL,2009-04-01,60.789,0.0,,,608.4,,
M-57-HRL,2009-05-01,73.182,0.0,,,605.9,,
M-57-HRL,2009-06-01,81.604,0.0,,,574.1,,753.0
M-57-HRL,2009-07-01,78.213,0.0,,,574.7,,
M-57-HRL,2009-08-01,74.422,0.0,,,572.0,,
M-57-HRL,2009-09-01,74.375,0.0,,,569.4,,
M-57-HRL,2009-10-01,84.416,0.0,,,563.7,,
M-57-HRL,2009-11-01,80.199,0.0,,,559.7,,
M-57-HRL,2009-12-01,70.158,0.0,,,571.2,,
M-57-HRL,2010-01-01,66.222,0.0,,,573.0,,734.0
M-57-HRL,2010-02-01,59.044,0.0,,,583.5,,
M-57-HRL,2010-03-01,72.236,0.0,,,573.5,,
M-57-HRL,2010-04-01,69.977,0.0,,,573.8,,
M-57-HRL,2010-05-01,72.479,0.0,,,614.5,,
M-57-HRL,2010-06-01,58.839,0.0,,,576.7,,
M-57-HRL,2010-07-01,72.393,0.0,,,564.8,,
M-57-HRL,2010-08-01,66.739,0.0,,,563.1,,
M-57-HRL,2010-09-01,69.0,0.0,,,562.3,,
M-57-HRL,2010-10-01,69.554,0.0,,,564.0,,
M-57-HRL,2010-11-01,70.867,0.0,,,552.9,,
M-57-HRL,2010-12-01,75.881,0.0,,,544.6,,
M-57-HRL,2011-01-01,72.062,0.0,,,553.7,,
M-57-HRL,2011-02-01,64.355,0.0,,,569.9,,
M-57-HRL,2011-03-01,64.698,0.0,,,555.3,,
M-57-HRL,2011-04-01,63.041,0.0,,,561.0,,
M-57-HRL,2011-05-01,72.236,0.0,,,555.3,,
M-57-HRL,2011-06-01,67.666,0.0,,,549.9,,
M-57-HRL,2011-07-01,71.273,0.0,,,547.1,,
M-57-HRL,2011-08-01,71.554,0.0,,,545.4,,
M-57-HRL,2011-09-01,67.449,0.0,,,544.0,,
M-57-HRL,2011-10-01,71.021,0.0,,,546.2,,
M-57-HRL,2011-11-01,69.913,0.0,,,535.2,,
M-57-HRL,2011-12-01,76.284,0.0,,,537.5,,
M-57-HRL,2012-01-01,73.254,0.0,,,533.1,,
M-57-HRL,2012-02-01,68.446,0.0,,,542.2,,
M-57-HRL,2012-03-01,71.616,0.0,,,532.7,,
M-57-HRL,2012-04-01,73.536,0.0,,,536.7,,
M-57-HRL,2012-05-01,76.921,0.0,,,531.9,,
M-57-HRL,2012-06-01,73.784,0.0,,,545.7,,
M-57-HRL,2012-07-01,75.258,0.0,,,526.8,,
M-57-HRL,2012-08-01,70.14,0.0,,,545.5,,
M-57-HRL,2012-09-01,67.089,0.0,,,529.1,,
M-57-HRL,2012-10-01,72.584,0.0,,,519.8,,
M-57-HRL,2012-11-01,66.534,0.0,,,525.1,,
M-57-HRL,2012-12-01,65.576,0.0,,,528.1,,
M-57-HRL,2013-01-01,64.692,0.0,,,528.6,,
M-57-HRL,2013-02-01,59.175,0.0,,,529.3,,
M-57-HRL,2013-03-01,65.038,0.0,,,541.8,,
M-57-HRL,2013-04-01,62.68,0.0,,,551.8,,
M-57-HRL,2013-05-01,74.212,0.0,,,521.8,,
M-57-HRL,2013-06-01,67.913,0.0,,,527.5,,
M-57-HRL,2013-07-01,71.042,0.0,,,519.4,,
M-57-HRL,2013-08-01,71.019,0.0,,,510.3,,
M-57-HRL,2013-09-01,68.467,0.0,,,513.5,,
M-57-HRL,2013-10-01,72.468,0.0,,,506.2,,
M-57-HRL,2013-11-01,63.547,0.0,,,507.1,,
M-57-HRL,2013-12-01,72.301,0.0,,,500.0,,
M-57-HRL,2014-01-01,71.841,0.0,,,500.8,,
M-57-HRL,2014-02-01,64.608,0.0,,,509.1,,
M-57-HRL,2014-03-01,65.914,0.0,,,516.1,,
M-57-HRL,2014-04-01,60.708,0.0,,,522.9,,
M-57-HRL,2014-05-01,72.46,0.0,,,530.4,,
M-57-HRL,2014-06-01,74.522,0.0,,,510.1,,
M-57-HRL,2014-07-01,78.867,0.0,,,484.4,,
M-57-HRL,2014-08-01,76.489,0.0,,,486.4,,
M-57-HRL,2014-09-01,66.724,0.0,,,498.5,,
M-57-HRL,2014-10-01,72.149,0.0,,,479.4,,662.0
M-57-HRL,2014-11-01,71.854,0.0,,,477.2,,
M-57-HRL,2014-12-01,74.393,0.0,,,475.5,,
M-57-HRL,2015-01-01,76.391,0.0,,,472.6,,
M-57-HRL,2015-02-01,67.304,0.0,,,476.3,,
M-57-HRL,2015-03-01,76.106,0.0,,,470.4,,
M-57-HRL,2015-04-01,72.755,0.0,,,489.4,,
M-57-HRL,2015-05-01,70.001,0.0,,,466.7,,
M-57-HRL,2015-06-01,75.145,0.0,,,459.8,,
M-57-HRL,2015-07-01,69.911,0.0,,,461.4,,
M-57-HRL,2015-08-01,71.92,0.0,31.0,96.0,452.4,450.8,
M-57-HRL,2015-09-01,77.834,0.0,30.0,96.0,452.8,451.1,
M-57-HRL,2015-10-01,74.215,0.0,31.0,96.0,454.2,450.7,
M-57-HRL,2015-11-01,65.372,0.0,30.0,96.0,480.4,479.5,
M-57-HRL,2015-12-01,78.942,0.0,31.0,96.0,451.2,450.1,
M-57-HRL,2016-01-01,80.043,0.0,31.0,96.0,446.6,445.1,
M-57-HRL,2016-02-01,67.726,0.0,26.0,96.0,437.2,436.7,638.0
M-57-HRL,2016-03-01,76.858,0.0,31.0,96.0,449.1,447.3,
M-57-HRL,2016-04-01,74.428,0.0,30.0,96.0,440.1,437.5,
M-57-HRL,2016-05-01,76.826,0.0,31.0,96.0,439.6,436.8,
M-57-HRL,2016-06-01,73.985,0.0,30.0,96.0,432.8,430.1,
M-57-HRL,2016-07-01,79.93,0.0,31.0,96.0,397.8,394.2,
M-57-HRL,2016-08-01,82.03,0.0,31.0,96.0,428.0,427.0,
M-57-HRL,2016-09-01,77.935,0.0,30.0,96.0,425.0,423.9,
M-57-HRL,2016-10-01,74.366,0.0,31.0,96.0,442.2,440.4,
M-57-HRL,2016-11-01,73.734,0.0,30.0,96.0,422.0,420.2,
M-57-HRL,2016-12-01,76.875,0.0,31.0,96.0,412.5,410.3,
M-57-HRL,2017-01-01,74.541,0.0,31.0,96.0,408.9,407.0,
M-57-HRL,2017-02-01,66.248,0.0,28.0,96.0,414.3,412.2,
M-57-HRL,2017-03-01,77.254,0.0,31.0,96.0,410.2,406.1,
M-57-HRL,2017-04-01,73.694,0.0,29.0,96.0,394.0,392.2,
M-57-HRL,2017-05-01,81.164,0.0,31.0,96.0,403.1,401.2,
M-57-HRL,2017-06-01,78.572,0.0,30.0,96.0,411.5,409.2,
M-57-HRL,2017-07-01,83.886,0.0,31.0,96.0,397.8,394.2,
M-57-HRL,2017-08-01,83.874,0.0,31.0,96.0,395.2,393.7,
M-57-HRL,2017-09-01,74.501,0.0,30.0,96.0,402.5,400.9,
M-57-HRL,2017-10-01,71.329,0.0,31.0,96.0,427.3,426.0,
M-57-HRL,2017-11-01,70.262,0.0,27.0,96.0,390.0,387.6,590.0
M-57-HRL,2017-12-01,84.083,0.0,31.0,96.0,395.7,392.5,
M-57-HRL,2018-01-01,90.897,0.0,31.0,96.0,369.7,367.5,
M-57-HRL,2018-02-01,77.042,0.0,28.0,96.0,366.2,363.7,
M-57-HRL,2018-03-01,84.157,0.0,31.0,96.0,364.2,361.7,
M-57-HRL,2018-04-01,86.021,0.0,30.0,96.0,384.5,383.1,
M-57-HRL,2018-05-01,85.363,0.0,31.0,96.0,353.5,349.0,
M-57-HRL,2018-06-01,90.624,0.0,30.0,96.0,359.0,357.1,
M-57-HRL,2018-07-01,90.281,0.0,31.0,96.0,347.3,344.8,
M-57-HRL,2018-08-01,92.094,0.0,31.0,96.0,348.2,343.7,
M-57-HRL,2018-09-01,86.136,0.0,30.0,96.0,340.7,337.2,
M-57-HRL,2018-10-01,92.028,0.0,31.0,96.0,342.7,339.1,
M-57-HRL,2018-11-01,86.0,0.0,30.0,96.0,350.0,349.0,
M-57-HRL,2018-12-01,86.676,0.0,31.0,96.0,354.0,352.1,
M-57-HRL,2019-01-01,84.926,0.0,31.0,96.0,349.9,348.9,
M-57-HRL,2019-02-01,75.697,0.0,28.0,96.0,391.2,388.7,
M-57-HRL,2019-03-01,77.234,0.0,31.0,96.0,357.0,355.2,
M-57-HRL,2019-04-01,77.562,0.0,30.0,96.0,359.2,356.1,
M-57-HRL,2019-05-01,87.242,0.0,31.0,96.0,,,
M-57-HRL,2019-06-01,83.765,0.0,30.0,96.0,339.9,336.7,
M-57-HRL,2019-07-01,77.914,0.0,31.0,96.0,366.7,354.4,
M-57-HRL,2019-08-01,78.396,0.0,31.0,96.0,349.2,347.7,
M-57-HRL,2019-09-01,59.489,0.0,24.0,96.0,370.8,369.0,555.0
M-57-HRL,2019-10-01,70.416,0.0,31.0,96.0,348.1,346.2,
M-57-HRL,2019-11-01,59.445,0.0,30.0,96.0,359.0,357.3,
M-57-HRL,2019-12-01,62.929,0.0,31.0,96.0,372.0,369.5,
M-57-HRL,2020-01-01,81.489,0.0,31.0,96.0,341.7,338.2,
M-57-HRL,2020-02-01,64.388,0.0,29.0,96.0,337.4,335.4,
M-57-HRL,2020-03-01,67.744,0.0,31.0,96.0,337.4,335.4,
M-57-HRL,2020-04-01,62.68,0.0,30.0,96.0,,,
M-57-HRL,2020-05-01,66.128,0.0,31.0,96.0,,,
M-57-HRL,2020-06-01,65.511,0.0,30.0,96.0,,,
M-57-HRL,2020-07-01,76.588,0.0,31.0,96.0,328.7,326.5,
M-57-HRL,2020-08-01,72.45,0.0,31.0,96.0,365.0,362.5,
M-57-HRL,2020-09-01,71.648,0.0,30.0,96.0,342.7,341.9,
M-57-HRL,2020-10-01,68.502,0.0,31.0,96.0,337.5,335.9,
M-57-HRL,2020-11-01,49.419,0.0,30.0,96.0,344.4,343.2,
M-57-HRL,2020-12-01,66.851,0.0,31.0,96.0,303.8,301.2,
M-57-HRL,2021-01-01,77.792,0.0,31.0,96.0,297.3,294.0,
M-57-HRL,2021-02-01,61.99,0.0,28.0,96.0,306.0,301.0,
M-57-HRL,2021-03-01,59.855,0.0,31.0,96.0,314.9,313.6,
M-57-HRL,2021-04-01,66.508,0.0,30.0,96.0,319.2,318.5,
M-57-HRL,2021-05-01,80.179,0.0,31.0,96.0,268.7,262.9,
M-57-HRL,2021-06-01,74.517,0.0,30.0,96.0,287.6,284.4,
M-57-HRL,2021-07-01,85.986,0.0,31.0,96.0,265.5,262.3,
M-57-HRL,2021-08-01,87.154,0.0,31.0,96.0,253.9,251.7,
M-57-HRL,2021-09-01,75.324,0.0,30.0,96.0,281.5,275.4,
M-57-HRL,2021-10-01,87.625,0.0,31.0,96.0,251.5,245.7,
M-57-HRL,2021-11-01,80.006,0.0,30.0,96.0,257.4,253.7,
M-57-HRL,2021-12-01,84.975,0.0,29.0,96.0,250.0,245.4,
M-57-HRL,2022-01-01,87.929,0.0,31.0,96.0,246.8,244.7,
M-57-HRL,2022-02-01,75.442,0.0,28.0,96.0,261.8,258.9,
M-57-HRL,2022-03-01,85.718,0.0,31.0,96.0,229.7,227.1,
M-57-HRL,2022-04-01,85.772,0.0,30.0,96.0,236.5,231.3,
M-57-HRL,2022-05-01,88.916,0.0,31.0,96.0,231.9,227.4,
M-57-HRL,2022-06-01,84.097,0.0,30.0,96.0,226.5,221.1,
M-57-HRL,2022-07-01,75.911,0.0,31.0,96.0,239.7,235.6,
M-57-HRL,2022-08-01,85.002,0.0,31.0,96.0,252.1,249.4,
M-57-HRL,2022-09-01,81.03,0.0,30.0,96.0,221.6,217.2,
M-57-HRL,2022-10-01,79.071,0.0,31.0,96.0,242.6,239.2,
M-57-HRL,2022-11-01,72.734,0.0,30.0,96.0,241.7,238.0,
M-57-HRL,2022-12-01,74.415,0.0,28.0,96.0,215.5,211.7,
M-57-HRL,2023-01-01,80.208,0.0,31.0,96.0,232.3,230.6,
M-57-HRL,2023-02-01,70.199,0.0,28.0,96.0,246.9,244.4,
M-57-HRL,2023-03-01,73.21,0.0,31.0,96.0,214.6,210.2,
M-57-HRL,2023-04-01,,,,,209.5,206.5,
M-57-HRL,2023-05-01,26.244,0.0,11.0,96.0,209.5,206.5,
M-57-HRL,2023-06-01,77.547,0.0,30.0,96.0,223.8,219.0,
M-57-HRL,2023-07-01,75.487,0.0,31.0,96.0,220.6,214.2,
M-57-HRL,2023-08-01,76.213,0.0,31.0,96.0,215.5,211.9,
