date,well,pressure,choke_size,prod_days,gas_produced,water_produced,porosity,permeability_md,skin,sw,net_pay_m,chlorides_ppm,top_perf_md,bottom_perf_md,perf_midpoint_md,bhp,gas_gravity
2003-04-01,58,617.0,,,118.904,456.429,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2003-05-01,58,643.0,,,116.947,477.262,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2003-06-01,58,629.0,,,111.854,361.952,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2003-07-01,58,,,,105.757,348.214,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2003-08-01,58,647.9,,,98.216,247.952,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2003-09-01,58,,,,82.297,326.857,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2003-10-01,58,,,,93.518,279.048,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2003-11-01,58,,,,95.27,348.643,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2003-12-01,58,,,,103.258,364.357,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2004-01-01,58,670.0,,,90.273,242.357,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2004-02-01,58,669.3,,,83.402,289.952,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2004-03-01,58,672.1,,,92.102,298.071,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2004-04-01,58,676.2,,,79.488,257.286,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2004-05-01,58,672.1,,,87.439,221.238,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2004-06-01,58,662.2,,,96.833,289.238,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2004-07-01,58,640.9,,,98.733,262.31,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2004-08-01,58,666.7,,,91.395,240.357,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2004-09-01,58,663.5,,,94.931,415.762,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2004-10-01,58,657.2,,,94.614,330.0,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2004-11-01,58,655.9,,,85.199,323.286,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2004-12-01,58,652.1,,,91.87,338.714,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2005-01-01,58,654.0,,,89.312,326.119,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2005-02-01,58,655.2,,,82.974,258.333,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2005-03-01,58,650.8,,,96.742,216.714,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2005-04-01,58,648.0,,,88.464,194.524,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2005-05-01,58,668.1,,,79.267,177.071,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2005-06-01,58,652.7,,,90.993,232.667,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2005-07-01,58,648.5,,,93.468,341.5,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2005-08-01,58,645.3,,,97.143,355.81,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2005-09-01,58,651.8,,,94.307,346.595,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2005-10-01,58,645.7,,,98.552,367.024,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2005-11-01,58,639.4,,,84.482,341.762,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2005-12-01,58,641.5,,,93.404,348.429,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2006-01-01,58,655.6,,,84.254,358.929,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,864.0,0.76
2006-02-01,58,648.4,,,77.898,345.119,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2006-03-01,58,647.8,,,93.491,415.738,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2006-04-01,58,646.2,,,85.399,316.548,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2006-05-01,58,646.2,,,85.907,306.333,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2006-06-01,58,642.0,,,84.742,266.905,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2006-07-01,58,643.1,,,86.156,323.952,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2006-08-01,58,640.1,,,85.401,333.976,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2006-09-01,58,640.1,,,88.158,334.833,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2006-10-01,58,625.7,,,90.085,329.905,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2006-11-01,58,633.7,,,87.988,306.786,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2006-12-01,58,633.9,,,89.471,323.119,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2007-01-01,58,632.2,,,86.65,329.262,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2007-02-01,58,627.6,,,79.676,280.024,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2007-03-01,58,624.4,,,87.786,344.357,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2007-04-01,58,626.6,,,88.74,352.31,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2007-05-01,58,616.5,,,92.455,361.714,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2007-06-01,58,632.6,,,88.228,362.643,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2007-07-01,58,617.7,,,90.827,385.69,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2007-08-01,58,610.5,,,93.83,404.976,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2007-09-01,58,618.9,,,90.642,399.024,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2007-10-01,58,618.7,,,93.073,413.524,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2007-11-01,58,614.0,,,81.469,387.762,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2007-12-01,58,613.4,,,90.539,475.833,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2008-01-01,58,609.8,,,90.532,446.381,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2008-02-01,58,601.3,,,80.203,346.452,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2008-03-01,58,607.4,,,92.925,287.476,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2008-04-01,58,617.2,,,84.304,247.786,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2008-05-01,58,629.3,,,78.851,275.714,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2008-06-01,58,609.8,,,87.149,318.071,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2008-07-01,58,608.3,,,89.719,324.548,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2008-08-01,58,603.9,,,95.591,367.143,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2008-09-01,58,603.4,,,91.023,349.595,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2008-10-01,58,607.4,,,93.285,345.738,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2008-11-01,58,601.0,,,92.734,307.976,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2008-12-01,58,600.6,,,93.847,503.0,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2009-01-01,58,598.5,,,93.773,531.333,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2009-02-01,58,600.2,,,80.801,383.214,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2009-03-01,58,609.5,,,78.748,319.048,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2009-04-01,58,618.4,,,68.968,197.357,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2009-05-01,58,591.4,,,87.959,246.119,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2009-06-01,58,571.4,,,95.873,268.19,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2009-07-01,58,574.9,,,100.168,283.548,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2009-08-01,58,571.4,,,101.05,286.071,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2009-09-01,58,567.4,,,96.962,274.476,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2009-10-01,58,557.6,,,105.006,297.405,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2009-11-01,58,554.4,,,99.382,607.357,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2009-12-01,58,590.4,,,80.403,484.405,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2010-01-01,58,590.1,,,76.171,456.357,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,803.0,0.76
2010-02-01,58,596.9,,,73.656,272.881,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2010-03-01,58,583.2,,,82.796,304.786,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2010-04-01,58,589.2,,,78.712,195.786,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2010-05-01,58,593.2,,,80.482,128.524,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2010-06-01,58,591.3,,,80.793,129.0,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2010-07-01,58,572.9,,,84.779,135.405,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2010-08-01,58,579.4,,,79.397,507.214,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2010-09-01,58,578.8,,,80.436,597.095,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2010-10-01,58,581.8,,,78.549,570.69,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2010-11-01,58,572.8,,,74.638,326.214,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2010-12-01,58,570.7,,,74.293,303.738,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2011-01-01,58,569.5,,,87.102,327.429,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2011-02-01,58,570.1,,,78.564,271.786,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2011-03-01,58,570.8,,,82.089,310.381,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2011-04-01,58,567.2,,,81.284,303.167,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2011-05-01,58,576.5,,,81.415,317.833,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2011-06-01,58,566.9,,,77.631,325.548,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2011-07-01,58,570.4,,,76.193,319.524,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2011-08-01,58,567.7,,,80.108,351.071,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2011-09-01,58,581.5,,,75.885,332.5,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2011-10-01,58,569.5,,,79.532,448.5,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2011-11-01,58,558.6,,,79.96,505.143,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2011-12-01,58,549.6,,,87.42,552.286,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2012-01-01,58,544.8,,,85.615,507.667,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,765.0,0.76
2012-02-01,58,540.1,,,84.933,415.19,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2012-03-01,58,549.5,,,82.31,414.929,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2012-04-01,58,544.1,,,82.939,399.048,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2012-05-01,58,543.8,,,81.626,448.119,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2012-06-01,58,544.2,,,86.629,472.214,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2012-07-01,58,555.8,,,85.853,462.262,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2012-08-01,58,539.1,,,81.7,380.595,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2012-09-01,58,547.6,,,77.182,393.452,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2012-10-01,58,541.1,,,80.754,439.905,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2012-11-01,58,532.3,,,82.915,432.5,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2012-12-01,58,555.9,,,72.992,341.714,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2013-01-01,58,557.6,,,74.151,365.19,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2013-02-01,58,547.1,,,69.46,354.833,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2013-03-01,58,554.1,,,72.08,292.571,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2013-04-01,58,567.4,,,67.809,277.452,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2013-05-01,58,540.7,,,76.328,322.238,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2013-06-01,58,549.5,,,72.414,255.952,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2013-07-01,58,536.2,,,80.532,338.667,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2013-08-01,58,535.2,,,78.879,315.643,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2013-09-01,58,531.9,,,81.223,360.69,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2013-10-01,58,526.8,,,87.358,413.381,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2013-11-01,58,530.0,,,86.395,412.095,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2013-12-01,58,522.2,,,86.314,414.619,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2014-01-01,58,524.4,,,86.99,456.048,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2014-02-01,58,521.8,,,76.548,370.833,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2014-03-01,58,517.5,,,82.899,408.238,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2014-04-01,58,542.1,,,71.866,295.381,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2014-05-01,58,530.9,,,76.592,347.238,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2014-06-01,58,535.5,,,81.072,253.619,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2014-07-01,58,505.2,,,85.911,259.548,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2014-08-01,58,509.5,,,86.753,263.333,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2014-09-01,58,534.8,,,78.829,232.405,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2014-10-01,58,505.6,,,86.359,275.571,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2014-11-01,58,507.8,,,83.001,264.881,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2014-12-01,58,496.4,,,86.542,276.167,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2015-01-01,58,479.6,,,82.103,261.976,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2015-02-01,58,500.1,,,79.19,252.69,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2015-03-01,58,494.1,,,88.918,303.119,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2015-04-01,58,513.4,,,86.757,295.762,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2015-05-01,58,513.9,,,79.64,271.476,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2015-06-01,58,487.8,,,82.861,272.119,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2015-07-01,58,486.8,,,85.721,281.5,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2015-08-01,58,486.7,48.0,31.0,86.143,284.452,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2015-09-01,58,483.9,48.0,30.0,85.684,280.357,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2015-10-01,58,477.5,48.0,31.0,89.273,292.0,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2015-11-01,58,485.4,48.0,30.0,81.907,267.976,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2015-12-01,58,465.7,48.0,31.0,88.948,291.857,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2016-01-01,58,471.5,48.0,31.0,92.687,304.214,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2016-02-01,58,444.5,48.0,29.0,94.689,310.714,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2016-03-01,58,441.3,48.0,31.0,99.627,326.952,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2016-04-01,58,442.2,48.0,30.0,96.863,318.024,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2016-05-01,58,447.5,48.0,31.0,99.465,326.5,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2016-06-01,58,427.0,48.0,30.0,100.908,331.238,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2016-07-01,58,394.5,48.0,31.0,103.877,341.048,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2016-08-01,58,423.5,48.0,31.0,105.681,347.0,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2016-09-01,58,422.7,48.0,27.0,92.547,303.881,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2016-10-01,58,442.4,48.0,31.0,98.905,324.667,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2016-11-01,58,411.5,48.0,30.0,102.777,337.405,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2016-12-01,58,413.5,48.0,31.0,104.553,343.167,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2017-01-01,58,410.9,48.0,31.0,97.776,320.976,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2017-02-01,58,409.1,48.0,28.0,91.858,329.333,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2017-03-01,58,411.5,48.0,31.0,102.021,365.69,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2017-04-01,58,393.0,48.0,29.0,96.928,347.5,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2017-05-01,58,396.2,48.0,31.0,103.624,371.548,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2017-06-01,58,394.5,48.0,30.0,103.531,387.881,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2017-07-01,58,394.5,48.0,31.0,104.922,393.024,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2017-08-01,58,403.7,48.0,31.0,104.751,1198.048,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2017-09-01,58,393.5,48.0,30.0,99.754,1140.143,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2017-10-01,58,403.7,48.0,31.0,97.303,1112.167,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2017-11-01,58,378.5,48.0,30.0,97.907,1122.357,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2017-12-01,58,378.3,48.0,31.0,103.837,1190.429,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2018-01-01,58,371.5,48.0,31.0,108.531,1244.286,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2018-02-01,58,357.6,48.0,28.0,95.472,1094.571,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2018-03-01,58,355.8,48.0,31.0,105.755,1212.381,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2018-04-01,58,350.9,48.0,30.0,107.09,1227.667,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2018-05-01,58,351.3,48.0,23.0,83.294,955.024,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2018-06-01,58,339.2,48.0,30.0,110.113,1370.167,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2018-07-01,58,356.2,48.0,31.0,109.054,1362.214,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2018-08-01,58,335.1,48.0,31.0,111.867,1328.357,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2018-09-01,58,334.5,48.0,26.0,95.693,1099.905,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2018-10-01,58,332.0,48.0,31.0,110.993,1315.31,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2018-11-01,58,332.0,48.0,30.0,105.0,1164.31,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2018-12-01,58,367.2,48.0,31.0,106.362,1199.952,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2019-01-01,58,355.4,48.0,31.0,101.864,1116.19,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2019-02-01,58,361.2,48.0,28.0,90.995,1005.167,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2019-03-01,58,362.2,48.0,31.0,99.339,1100.238,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2019-04-01,58,357.0,48.0,30.0,95.624,1111.357,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2019-05-01,58,,48.0,31.0,96.41,1105.476,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2019-06-01,58,331.7,48.0,30.0,94.698,1085.738,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2019-07-01,58,361.3,48.0,31.0,95.868,1098.952,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2019-08-01,58,343.3,48.0,31.0,101.694,1165.81,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2019-09-01,58,333.5,48.0,30.0,97.096,1113.143,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2019-10-01,58,375.0,48.0,31.0,95.064,1089.81,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2019-11-01,58,368.7,48.0,30.0,86.752,994.714,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2019-12-01,58,367.0,48.0,31.0,97.293,1134.786,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2020-01-01,58,323.7,48.0,31.0,104.575,1198.833,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2020-02-01,58,330.5,48.0,29.0,90.69,1084.048,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2020-03-01,58,330.5,48.0,31.0,95.667,1117.857,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2020-06-01,58,,48.0,30.0,92.151,1056.333,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2020-07-01,58,318.5,48.0,31.0,100.582,1153.095,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2020-08-01,58,318.5,48.0,31.0,99.774,1143.81,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2020-09-01,58,302.1,48.0,30.0,96.624,1107.905,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2020-10-01,58,313.5,48.0,31.0,97.886,1122.333,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
2020-11-01,58,352.3,48.0,30.0,89.464,1025.619,0.21,3.8,-1.9,0.36,10.5,14000,697.3,707.8,702.55,,0.76
